Time,Apartment1,Apartment2,Apartment3,Apartment4,Apartment5
28-01-15 02:30,1.356872222,2.770681111,3.602736667,3.843018889,2.275104444
28-01-15 02:45,1.962163333,1.815464444,1.233304444,1.616532222,0.624388889
28-01-15 03:00,1.967885556,1.253231111,3.613137778,2.670013333,2.764995556
28-01-15 03:15,1.971238889,1.410801111,3.760368889,3.630912222,2.918254444
28-01-15 03:30,1.965228889,3.250041111,3.514038889,1.590865556,3.378206667
28-01-15 03:45,3.543763333,1.967283333,3.849453333,2.620204444,3.083366667
28-01-15 04:00,1.44947,1.398628889,2.976961111,3.557766667,1.234911111
28-01-15 04:15,2.005552222,1.345537778,2.604815556,1.86874,2.865803333
28-01-15 04:30,1.95124,1.401554444,0.979021111,2.685284444,2.791032222
28-01-15 04:45,1.96006,3.337258889,2.576498889,3.347696667,2.829355556
28-01-15 05:00,1.969968889,1.53787,2.009567778,3.266614444,2.86053
28-01-15 05:15,1.948865556,1.116001111,3.165821111,1.881233333,1.618417778
28-01-15 05:30,1.981716667,1.563476667,1.290224444,3.65192,0.978904444
28-01-15 05:45,1.991266667,2.897421111,3.405002222,1.618662222,2.876061111
28-01-15 06:00,1.988276667,1.67043,1.553936667,3.571863333,2.87749
28-01-15 06:15,2.010988889,1.319798889,2.914281111,2.69565,2.866032222
28-01-15 06:30,2.06117,2.757927778,3.797895556,2.825731111,2.072046667
28-01-15 06:45,1.968575556,1.779757778,0.867804444,2.003232222,0.969748889
28-01-15 07:00,1.957401111,1.550246667,3.460918889,4.525465556,2.823887778
28-01-15 07:15,1.968986667,1.552023333,3.265387778,1.077344444,4.928537778
28-01-15 07:30,1.949456667,3.214042222,1.115351111,4.063714444,2.77413
28-01-15 07:45,1.943642222,1.746758889,3.220946667,1.712486667,2.796047778
28-01-15 08:00,1.960142222,1.607042222,2.055506667,3.294442222,1.594214444
28-01-15 08:15,1.967082222,1.723118889,2.69424,3.0394,1.67063
28-01-15 08:30,1.976747778,3.272817778,3.252257778,3.327116667,2.789896667
28-01-15 08:45,2.021121111,4.522874444,2.808102222,1.634811111,2.848708889
28-01-15 09:00,2.061544444,2.395326667,5.230226667,2.77921,2.845348889
28-01-15 09:15,1.713877778,2.451917778,3.177204444,3.131838889,2.805916667
28-01-15 09:30,1.624491111,6.038031111,4.2672,1.265188889,1.578236667
28-01-15 09:45,1.995134444,4.122505556,3.318261111,3.628328889,4.136773333
28-01-15 10:00,1.336374444,2.70506,1.337847778,1.477325556,2.998652222
28-01-15 10:15,1.99274,3.199984444,1.722804444,2.666858889,4.890247778
28-01-15 10:30,1.985794444,5.297163333,4.38756,2.237513333,3.03749
28-01-15 10:45,1.440247778,2.872905556,2.273662222,4.295343333,3.741166667
28-01-15 11:00,1.818541111,4.271786667,2.352278889,3.467787778,7.544538889
28-01-15 11:15,2.122712222,2.483281111,2.683554444,1.031278889,4.71508
28-01-15 11:30,1.405892222,5.880838889,1.684863333,4.051653333,2.93143
28-01-15 11:45,2.070821111,5.016142222,6.577328889,1.637486667,7.0292
28-01-15 12:00,2.059668889,4.402592222,3.418886667,2.749964444,5.386641111
28-01-15 12:15,1.310358889,2.975808889,6.473191111,3.292953333,5.068904444
28-01-15 12:30,1.976218889,2.531783333,2.716316667,1.837553333,6.924547778
28-01-15 12:45,1.340645556,4.453803333,3.75743,3.661206667,3.832715556
28-01-15 13:00,1.970148889,2.674578889,2.853774444,1.57859,5.601953333
28-01-15 13:15,1.292938889,2.63279,2.879785556,3.743237778,4.981816667
28-01-15 13:30,3.498935556,3.409134444,0.962136667,0.754667778,6.960312222
28-01-15 13:45,1.721167778,3.513035556,3.423374444,3.747931111,3.252296667
28-01-15 14:00,1.539604444,2.895503333,0.878914444,2.099495556,2.951991111
28-01-15 14:15,1.760401111,2.3706,2.961216667,2.021492222,2.13568
28-01-15 14:30,1.658517778,3.343627778,0.759605556,3.149261111,0.619087778
28-01-15 14:45,1.477554444,3.087644444,2.822598889,1.270845556,2.791412222
28-01-15 15:00,1.794793333,3.079335556,1.331444444,3.237991111,2.984648889
28-01-15 15:15,1.293162222,3.481075556,2.1501,0.590077778,5.014586667
28-01-15 15:30,1.99074,1.349338889,1.71072,3.455825556,2.894724444
28-01-15 15:45,1.909557778,2.545933333,3.230796667,1.223492222,5.222984444
28-01-15 16:00,1.257184444,1.733285556,1.581683333,2.208755556,5.552048889
28-01-15 16:15,1.877231111,1.3164,1.456783333,3.135802222,4.398365556
28-01-15 16:30,1.462874444,2.775511111,2.875825556,0.746965556,2.78325
28-01-15 16:45,2.002897778,1.729084444,1.076496667,3.755965556,1.407904444
28-01-15 17:00,1.21458,2.17933,3.585352222,1.073878889,1.144268889
28-01-15 17:15,1.400821111,2.553148889,0.695914444,3.04013,2.741403333
28-01-15 17:30,1.887546667,0.819986667,4.380954444,2.431043333,2.778652222
28-01-15 17:45,1.300285556,4.692346667,6.710765556,2.011796667,2.856247778
28-01-15 18:00,1.951888889,3.371281111,5.715724444,2.291477778,2.478172222
28-01-15 18:15,1.423474444,2.529403333,5.367654444,2.049693333,0.554032222
28-01-15 18:30,1.814962222,4.706927778,1.34927,3.339216667,3.209022222
28-01-15 18:45,1.820117778,1.721746667,3.235218889,1.303525556,4.219601111
28-01-15 19:00,1.571822222,2.003798889,0.956678889,3.69136,2.916501111
28-01-15 19:15,1.937264444,3.873342222,3.314535556,0.941053333,3.397638889
28-01-15 19:30,1.318012222,2.528775556,2.980867778,3.460216667,3.073383333
28-01-15 19:45,1.958867778,3.615438889,3.419895556,2.260064444,2.921735556
28-01-15 20:00,1.300661111,6.622438889,1.263762222,2.22741,3.126015556
28-01-15 20:15,1.977503333,2.083708889,3.1337,3.277437778,4.96835
28-01-15 20:30,1.592383333,1.447821111,3.530807778,1.633321111,2.856287778
28-01-15 20:45,1.7399,3.372934444,2.855081111,5.013615556,1.909484444
28-01-15 21:00,2.00484,1.742012222,1.073735556,0.97859,1.47076
28-01-15 21:15,1.486841111,1.691268889,2.263634444,3.788053333,2.941011111
28-01-15 21:30,1.861094444,3.28065,2.050208889,1.507253333,2.956666667
28-01-15 21:45,1.983631111,1.8095,2.381611111,3.498616667,2.895256667
28-01-15 22:00,1.521555556,1.570597778,1.575625556,1.73347,2.415868889
28-01-15 22:15,1.734236667,3.192068889,5.555778889,2.333094444,0.895063333
28-01-15 22:30,1.971046667,2.622834444,1.10136,3.294771111,2.770465556
28-01-15 22:45,1.448397778,5.298916667,3.562622222,1.478026667,2.879457778
28-01-15 23:00,1.888476667,1.45802,0.587926667,4.00224,4.637746667
28-01-15 23:15,1.999135556,1.145961111,2.68425,0.905467778,2.930064444
28-01-15 23:30,1.464186667,1.756473333,2.997284444,3.957938889,2.355664444
28-01-15 23:45,3.455115556,3.467838889,1.074265556,0.868927778,0.805297778
29-01-15 00:00,1.989198889,1.460053333,3.507621111,3.68113,2.825741111
29-01-15 00:15,1.752014444,1.461095556,1.242773333,1.805883333,2.910146667
29-01-15 00:30,1.584986667,2.007346667,3.066126667,2.712857778,2.925276667
29-01-15 00:45,1.980147778,2.245973333,1.830565556,3.111692222,2.84425
29-01-15 01:00,1.97435,1.26486,2.347667778,1.699451111,2.81872
29-01-15 01:15,1.955062222,1.402775556,2.715888889,3.685291111,2.902048889
29-01-15 01:30,1.629225556,1.941156667,2.796161111,1.329188889,2.806273333
29-01-15 01:45,1.71667,2.723652222,1.276523333,3.983823333,2.797826667
29-01-15 02:00,2.049525556,1.376387778,3.384021111,1.757317778,2.870671111
29-01-15 02:15,1.995814444,1.110967778,1.785833333,3.912882222,2.788302222
29-01-15 02:30,1.971102222,2.527276667,2.885035556,2.058104444,2.789294444
29-01-15 02:45,1.965981111,3.278044444,2.46265,2.880937778,2.837855556
29-01-15 03:00,1.974618889,1.460076667,1.831197778,3.43799,2.81899
29-01-15 03:15,1.972075556,1.664263333,3.569244444,2.279944444,4.666094444
29-01-15 03:30,1.971074444,2.089896667,2.265183333,3.667998889,2.824328889
29-01-15 03:45,1.959538889,2.688907778,2.037784444,2.932631111,2.817688889
29-01-15 04:00,1.9515,1.11899,2.612118889,2.364304444,2.75412
29-01-15 04:15,2.012742222,1.880824444,1.725411111,3.474652222,2.747472222
29-01-15 04:30,2.061464444,3.262801111,4.9204,2.497705556,2.83808
29-01-15 04:45,1.98029,1.548007778,6.979091111,2.666746667,2.780291111
29-01-15 05:00,1.97088,3.261677778,4.154278889,3.807934444,2.777491111
29-01-15 05:15,1.96394,4.699067778,1.512573333,3.571928889,2.788447778
29-01-15 05:30,1.951892222,3.063941111,3.388678889,1.912358889,2.720983333
29-01-15 05:45,1.945098889,3.484436667,3.072643333,3.72588,2.736382222
29-01-15 06:00,1.975783333,4.290191111,2.057576667,2.597617778,2.787361111
29-01-15 06:15,1.953117778,0.628078889,2.93911,2.689954444,2.815471111
29-01-15 06:30,1.969322222,2.093062222,2.761886667,3.802813333,2.727755556
29-01-15 06:45,1.97287,2.457958889,2.680573333,1.492005556,2.746178889
29-01-15 07:00,2.08215,1.374418889,2.25261,5.183566667,2.845277778
29-01-15 07:15,2.010678889,3.507605556,3.325322222,2.928503333,2.823047778
29-01-15 07:30,1.951244444,7.397084444,2.389198889,4.384371111,4.769466667
29-01-15 07:45,1.943913333,6.149198889,3.202446667,1.416428889,3.645206667
29-01-15 08:00,1.935363333,3.794403333,4.046972222,4.134501111,2.933502222
29-01-15 08:15,1.939816667,3.018617778,3.753405556,3.463194444,5.54228
29-01-15 08:30,3.370633333,3.999682222,1.826421111,1.875508889,7.712761111
29-01-15 08:45,1.964558889,3.390244444,2.869004444,3.771886667,7.564475556
29-01-15 09:00,1.941998889,1.951385556,3.089372222,1.787611111,7.482781111
29-01-15 09:15,1.95704,3.21978,1.902428889,3.935721111,7.546196667
29-01-15 09:30,1.980638889,3.97386,3.75665,2.635702222,7.874956667
29-01-15 09:45,2.059231111,1.428716667,1.059,3.284406667,6.967561111
29-01-15 10:00,2.006895556,3.011008889,1.870338889,2.090837778,4.60713
29-01-15 10:15,1.980521111,3.895294444,3.837304444,3.319786667,6.537932222
29-01-15 10:30,1.379446667,1.499865556,1.199602222,2.301267778,3.016192222
29-01-15 10:45,1.982807778,4.906716667,3.425898889,4.1171,4.874118889
29-01-15 11:00,1.979392222,3.321842222,1.573666667,1.607484444,7.811185556
29-01-15 11:15,1.348338889,4.176041111,3.108012222,3.349935556,7.582107778
29-01-15 11:30,1.35782,1.937733333,1.273656667,2.589213333,7.610812222
29-01-15 11:45,1.99872,2.2198,2.787562222,3.412896667,7.187911111
29-01-15 12:00,1.896008889,2.85334,1.71836,1.912971111,2.952551111
29-01-15 12:15,1.46735,2.200941111,2.206923333,3.133878889,2.94415
29-01-15 12:30,1.934395556,3.663632222,1.632905556,2.587816667,3.045423333
29-01-15 12:45,1.299843333,3.136813333,2.295933333,1.977808889,2.99325
29-01-15 13:00,1.865322222,0.914108889,1.177323333,3.42829,2.902598889
29-01-15 13:15,1.266216667,2.859957778,2.581555556,0.903673333,2.920263333
29-01-15 13:30,1.639941111,2.588587778,1.064563333,3.792133333,5.197945556
29-01-15 13:45,1.501687778,1.384543333,2.720984444,1.094132222,2.888284444
29-01-15 14:00,1.225096667,4.693527778,1.491167778,3.647695556,2.884751111
29-01-15 14:15,1.983633333,1.977251111,1.75336,1.201195556,3.161468889
29-01-15 14:30,1.148628889,3.627487778,1.860977778,3.20444,3.018398889
29-01-15 14:45,1.97345,3.139401111,1.874157778,2.112144444,2.910352222
29-01-15 15:00,1.100353333,2.762204444,2.05866,1.563783333,2.935551111
29-01-15 15:15,1.838783333,1.284682222,1.916644444,3.580708889,2.954164444
29-01-15 15:30,1.277187778,2.652743333,1.985835556,0.916078889,2.94192
29-01-15 15:45,1.818261111,2.318514444,2.150155556,4.429423333,2.989504444
29-01-15 16:00,1.240846667,2.07683,1.761898889,0.954395556,5.006534444
29-01-15 16:15,1.610071111,4.039577778,1.72263,5.1548,2.87237
29-01-15 16:30,1.562242222,2.657024444,2.368848889,6.452434444,2.97183
29-01-15 16:45,1.268671111,1.525701111,1.334622222,4.071007778,2.905684444
29-01-15 17:00,1.913017778,3.951658889,3.243308889,3.040938889,2.849781111
29-01-15 17:15,1.185614444,2.610637778,3.568718889,2.508285556,2.952486667
29-01-15 17:30,1.631256667,1.705335556,3.398856667,2.840065556,2.915518889
29-01-15 17:45,1.536856667,3.181117778,0.953882222,4.118758889,2.891623333
29-01-15 18:00,1.274515556,1.348641111,3.900497778,0.790562222,2.971593333
29-01-15 18:15,3.291427778,1.52723,1.469584444,3.65586,2.893902222
29-01-15 18:30,1.216807778,4.27227,4.532202222,6.274878889,1.650466667
29-01-15 18:45,1.962174444,4.341022222,4.155695556,6.865731111,1.518822222
29-01-15 19:00,1.262642222,1.473726667,3.488516667,3.142698889,2.851725556
29-01-15 19:15,1.384852222,2.690803333,3.825543333,2.910288889,2.767645556
29-01-15 19:30,1.796547778,2.254335556,3.18552,1.456672222,2.759093333
29-01-15 19:45,1.217552222,2.262742222,1.706424444,2.525042222,0.662752222
29-01-15 20:00,1.714976667,2.781296667,3.850301111,4.091354444,1.683065556
29-01-15 20:15,1.486982222,1.617986667,0.986758889,1.707652222,2.751141111
29-01-15 20:30,1.221363333,1.444473333,3.366773333,3.43437,2.544847778
29-01-15 20:45,2.075562222,0.841972222,1.945014444,0.877503333,0.635924444
29-01-15 21:00,1.25267,1.652873333,2.430022222,1.505143333,3.427658889
29-01-15 21:15,1.814362222,0.911216667,2.36911,1.440993333,3.935703333
29-01-15 21:30,1.306573333,1.472002222,2.691313333,2.406658889,2.754701111
29-01-15 21:45,1.373202222,1.294644444,1.724505556,1.430718889,2.188886667
29-01-15 22:00,1.780016667,5.065304444,2.756654444,1.780198889,0.525368889
29-01-15 22:15,1.196405556,4.307313333,2.143992222,2.428632222,2.189631111
29-01-15 22:30,1.970744444,4.812094444,2.103573333,1.310806667,2.756084444
29-01-15 22:45,1.142976667,4.280983333,2.698754444,2.251311111,2.506356667
29-01-15 23:00,2.075753333,0.861156667,2.80116,4.337066667,0.624448889
29-01-15 23:15,1.639081111,1.492104444,5.361036667,4.965727778,2.283572222
29-01-15 23:30,1.336123333,1.576372222,6.921284444,7.000566667,2.786812222
29-01-15 23:45,1.34208,4.440092222,3.281494444,7.913035556,1.794402222
30-01-15 00:00,1.819706667,6.60945,2.77441,1.057752222,3.037732222
30-01-15 00:15,1.184703333,0.946354444,1.259266667,3.651664444,2.795707778
30-01-15 00:30,1.983124444,1.812337778,3.49193,0.993397778,2.762343333
30-01-15 00:45,1.187196667,0.594225556,1.02015,4.948382222,1.234278889
30-01-15 01:00,1.582787778,1.274486667,3.012545556,1.964511111,1.697652222
30-01-15 01:15,1.758445556,2.565251111,1.437063333,2.254248889,2.738295556
30-01-15 01:30,1.142641111,2.144784444,5.255863333,2.793811111,2.861622222
30-01-15 01:45,1.991243333,0.8257,1.161132222,2.791782222,0.622513333
30-01-15 02:00,1.225453333,1.490834444,3.214626667,1.805237778,2.244434444
30-01-15 02:15,1.486715556,0.78284,1.085218889,2.874578889,2.796881111
30-01-15 02:30,1.686081111,3.282082222,2.919674444,1.602377778,1.626177778
30-01-15 02:45,1.990868889,1.616378889,1.073414444,2.243514444,1.151878889
30-01-15 03:00,1.99736,0.682393333,3.031727778,2.410481111,2.791062222
30-01-15 03:15,2.100818889,1.308816667,1.645603333,1.541584444,2.771091111
30-01-15 03:30,2.052672222,2.030734444,2.909895556,5.165021111,0.615724444
30-01-15 03:45,1.9956,2.038385556,0.992677778,0.569581111,4.18476
30-01-15 04:00,2.856358889,0.94013,2.914473333,3.273122222,2.86881
30-01-15 04:15,2.61359,1.364408889,1.333884444,0.897561111,2.322615556
30-01-15 04:30,1.987907778,1.897836667,2.545338889,4.021584444,0.494482222
30-01-15 04:45,1.98025,2.359026667,1.928976667,1.037676667,2.5985
30-01-15 05:00,1.977223333,0.741853333,2.299712222,2.71935,2.831107778
30-01-15 05:15,2.026582222,1.153962222,2.817397778,1.537754444,1.480012222
30-01-15 05:30,2.047774444,2.177956667,1.556255556,2.900993333,1.133475556
30-01-15 05:45,1.960348889,2.446592222,1.457014444,1.297045556,2.73191
30-01-15 06:00,1.962637778,1.235206667,2.673422222,2.551166667,2.771791111
30-01-15 06:15,1.982535556,0.7256,1.150501111,1.297712222,2.755526667
30-01-15 06:30,0.660183333,1.710406667,3.21656,2.971384444,0.578177778
30-01-15 06:45,1.612794444,2.666517778,0.816022222,1.522965556,1.590365556
30-01-15 07:00,1.302155556,1.3954,3.20618,2.735012222,2.704623333
30-01-15 07:15,1.130018889,1.274301111,1.231696667,1.228845556,2.779661111
30-01-15 07:30,1.847508889,1.718041111,2.365791111,4.724835556,0.624667778
30-01-15 07:45,1.29533,2.133158889,1.446372222,2.860956667,3.35536
30-01-15 08:00,1.22984,1.338884444,3.002178889,5.71103,3.284706667
30-01-15 08:15,1.787282222,3.495106667,1.457562222,7.664498889,2.168727778
30-01-15 08:30,1.081071111,2.827638889,4.49873,5.803577778,0.628321111
30-01-15 08:45,1.496318889,1.620763333,2.61421,4.456451111,2.775334444
30-01-15 09:00,1.588495556,1.344017778,1.406832222,2.287627778,3.309273333
30-01-15 09:15,1.180551111,2.110302222,2.963806667,3.796487778,1.347321111
30-01-15 09:30,1.619856667,2.995914444,1.65043,2.074283333,1.23862
30-01-15 09:45,1.565385556,0.866266667,2.34757,1.768104444,4.868157778
30-01-15 10:00,1.099623333,1.518541111,1.449483333,2.698228889,6.638558889
30-01-15 10:15,1.595538889,1.36963,2.120024444,1.18572,5.541035556
30-01-15 10:30,1.536063333,2.475347778,1.782565556,3.258144444,4.046558889
30-01-15 10:45,1.132472222,1.968041111,2.090994444,0.905838889,2.995661111
30-01-15 11:00,1.478877778,2.966138889,1.623691111,3.221233333,0.905834444
30-01-15 11:15,1.625521111,1.750887778,1.825373333,0.639183333,1.503804444
30-01-15 11:30,1.146713333,2.236926667,2.267691111,4.844798889,4.311502222
30-01-15 11:45,1.959384444,1.736782222,1.352956667,0.627926667,4.706578889
30-01-15 12:00,1.015573333,1.436306667,2.309792222,2.878848889,0.625085556
30-01-15 12:15,1.187542222,1.43013,1.357082222,0.658293333,5.65364
30-01-15 12:30,1.856882222,2.415987778,2.487831111,2.613417778,4.819427778
30-01-15 12:45,1.270854444,2.127008889,1.124052222,0.925832222,2.133121111
30-01-15 13:00,1.538285556,2.071283333,2.906325556,2.533291111,0.637348889
30-01-15 13:15,1.034338889,1.427702222,1.090454444,1.163317778,2.836555556
30-01-15 13:30,1.791024444,2.474123333,2.663658889,2.291875556,2.749915556
30-01-15 13:45,1.252381111,3.287192222,2.636821111,0.882308889,2.175207778
30-01-15 14:00,1.027928889,2.03022,2.211612222,3.737922222,1.410902222
30-01-15 14:15,1.89766,1.48586,2.698331111,2.237813333,5.345945556
30-01-15 14:30,1.837308889,3.192231111,0.679953333,2.120737778,4.857438889
30-01-15 14:45,1.673407778,0.937093333,3.468812222,2.481882222,1.48615
30-01-15 15:00,1.69807,2.383267778,0.371048889,2.723091111,2.196948889
30-01-15 15:15,1.361853333,2.502162222,2.902417778,1.994552222,2.775867778
30-01-15 15:30,1.12113,0.720141111,1.051894444,1.142981111,1.151515556
30-01-15 15:45,1.488904444,1.352345556,2.009687778,2.88264,0.586213333
30-01-15 16:00,1.576092222,1.276708889,4.505576667,0.834153333,2.740573333
30-01-15 16:15,1.07982,3.004467778,1.460484444,2.284911111,2.325655556
30-01-15 16:30,1.592852222,3.687131111,2.323426667,1.556407778,0.551554444
30-01-15 16:45,1.305737778,3.896137778,1.475128889,1.541454444,1.486448889
30-01-15 17:00,1.05469,5.359172222,2.080408889,2.366467778,2.920212222
30-01-15 17:15,1.908491111,5.303108889,1.563845556,1.646197778,3.895037778
30-01-15 17:30,1.164182222,5.994813333,0.843171111,3.810973333,0.61086
30-01-15 17:45,1.320897778,5.771022222,2.027734444,4.958653333,1.516574444
30-01-15 18:00,1.737356667,7.163544444,2.651447778,3.717083333,3.351477778
30-01-15 18:15,1.072666667,5.897467778,0.652523333,5.53954,1.518055556
30-01-15 18:30,1.791794444,5.413177778,1.320993333,6.416621111,0.852792222
30-01-15 18:45,1.235893333,7.243523333,0.577026667,3.480098889,2.704647778
30-01-15 19:00,1.247264444,1.497378889,1.3144,6.086621111,3.053464444
30-01-15 19:15,1.896874444,1.862338889,0.951041111,4.686125556,2.00482
30-01-15 19:30,1.193395556,7.172928889,1.293362222,3.496751111,2.611011111
30-01-15 19:45,1.908095556,2.648153333,2.012372222,2.322004444,4.084356667
30-01-15 20:00,1.167611111,2.378328889,0.794892222,2.617411111,2.021408889
30-01-15 20:15,1.412141111,3.936821111,2.720033333,1.346661111,0.625217778
30-01-15 20:30,1.687622222,2.546553333,0.888535556,6.083487778,2.391202222
30-01-15 20:45,1.249348889,1.328868889,2.935292222,0.887937778,4.023598889
30-01-15 21:00,1.821882222,2.944196667,4.030036667,6.670525556,3.302561111
30-01-15 21:15,1.178452222,1.146071111,0.969307778,7.40531,3.076976667
30-01-15 21:30,2.053022222,1.580206667,3.858844444,6.020238889,2.784373333
30-01-15 21:45,1.246065556,1.489373333,4.677232222,7.450884444,1.963684444
30-01-15 22:00,1.839006667,1.748641111,7.602451111,6.352586667,0.618815556
30-01-15 22:15,1.341334444,5.665701111,3.893291111,4.968923333,2.011761111
30-01-15 22:30,1.617148889,6.163947778,2.61643,1.862646667,2.732096667
30-01-15 22:45,1.575314444,5.970787778,2.219372222,3.546053333,3.399013333
30-01-15 23:00,1.29587,1.573962222,2.537633333,2.399396667,0.471898889
30-01-15 23:15,1.962616667,2.885388889,1.955296667,1.725913333,2.531956667
30-01-15 23:30,1.394324444,1.551695556,2.680016667,4.327191111,2.404406667
30-01-15 23:45,1.95863,1.476513333,2.247807778,1.870146667,0.497228889
31-01-15 00:00,3.39101,4.43218,2.324015556,2.69654,1.667545556
31-01-15 00:15,1.587184444,4.193768889,3.638495556,1.852765556,2.790048889
31-01-15 00:30,1.525327778,2.698203333,2.897802222,2.341632222,1.912938889
31-01-15 00:45,1.620971111,1.350501111,1.642794444,2.622325556,0.65267
31-01-15 01:00,1.656624444,2.598645556,3.849541111,1.221813333,2.231601111
31-01-15 01:15,1.982843333,2.68162,0.7311,2.84523,2.775794444
31-01-15 01:30,1.98724,0.929082222,3.700726667,2.067517778,1.926103333
31-01-15 01:45,1.315166667,2.504968889,0.998484444,3.597163333,0.492116667
31-01-15 02:00,2.038725556,2.327235556,3.587498889,2.601444444,2.37969
31-01-15 02:15,1.987017778,1.436617778,1.252628889,2.719642222,2.751562222
31-01-15 02:30,1.989925556,3.032447778,3.373322222,2.706393333,3.660723333
31-01-15 02:45,1.49964,2.416145556,1.155887778,2.117651111,0.558446667
31-01-15 03:00,1.738002222,1.298213333,3.841295556,3.129204444,2.792664444
31-01-15 03:15,1.984424444,2.566164444,1.015815556,1.190098889,2.306901111
31-01-15 03:30,1.98518,4.499255556,3.586861111,2.67811,0.477068889
31-01-15 03:45,1.987516667,1.362101111,1.833754444,2.938855556,2.829222222
31-01-15 04:00,2.082802222,2.055456667,3.132381111,1.395133333,2.822592222
31-01-15 04:15,2.037085556,3.138362222,1.864395556,2.98469,1.560357778
31-01-15 04:30,1.25948,1.410971111,3.192847778,2.260677778,1.27869
31-01-15 04:45,1.976274444,2.35739,1.881407778,2.819713333,2.775065556
31-01-15 05:00,1.970301111,2.83872,2.759557778,2.556232222,2.811564444
31-01-15 05:15,1.973852222,1.460568889,2.747417778,1.673307778,2.862358889
31-01-15 05:30,1.974113333,3.073528889,2.264988889,3.51424,2.756371111
31-01-15 05:45,1.966264444,2.562243333,3.319211111,2.455664444,2.758048889
31-01-15 06:00,1.958984444,1.50655,1.839498889,1.951653333,0.93234
31-01-15 06:15,2.022424444,3.044957778,3.136731111,3.872047778,1.591844444
31-01-15 06:30,2.041873333,1.318463333,1.314233333,1.387701111,3.174187778
31-01-15 06:45,1.959875556,2.216096667,3.88295,3.518115556,5.076217778
31-01-15 07:00,1.950258889,3.445858889,1.308602222,2.232663333,7.352166667
31-01-15 07:15,1.988994444,1.687893333,3.611463333,3.010551111,6.431311111
31-01-15 07:30,1.987597778,2.982903333,2.215168889,1.835142222,6.303541111
31-01-15 07:45,1.980436667,1.631782222,3.310607778,4.951674444,2.852111111
31-01-15 08:00,1.980256667,1.94,1.286031111,2.09239,2.872884444
31-01-15 08:15,1.982108889,3.249438889,3.522972222,2.136934444,3.063772222
31-01-15 08:30,1.975853333,2.96612,1.635688889,3.950694444,1.874985556
31-01-15 08:45,3.665461111,2.067325556,3.079115556,3.701472222,1.152985556
31-01-15 09:00,2.028621111,2.715038889,1.903338889,3.062633333,5.006274444
31-01-15 09:15,1.98099,3.086345556,2.898086667,7.892243333,2.891723333
31-01-15 09:30,1.992105556,1.536508889,3.843428889,4.266103333,2.854245556
31-01-15 09:45,1.642437778,3.349783333,4.072291111,3.349437778,1.722255556
31-01-15 10:00,1.63174,2.775535556,3.407843333,7.210518889,1.241724444
31-01-15 10:15,1.964093333,1.297347778,2.370943333,7.087296667,2.797575556
31-01-15 10:30,1.965743333,2.546317778,1.758468889,7.634987778,2.752031111
31-01-15 10:45,1.969303333,2.051888889,2.3564,5.105933333,2.833192222
31-01-15 11:00,1.077648889,1.534821111,1.547482222,3.176344444,0.60263
31-01-15 11:15,2.06249,3.000152222,2.751788889,4.366121111,2.030794444
31-01-15 11:30,1.175675556,3.57144,1.254104444,2.672163333,2.922063333
31-01-15 11:45,1.97195,5.728564444,5.926777778,2.509208889,4.066537778
31-01-15 12:00,1.20379,1.564055556,0.590957778,2.287957778,0.524786667
31-01-15 12:15,1.950148889,1.59653,3.673638889,2.903156667,2.286054444
31-01-15 12:30,1.172187778,2.157958889,0.821416667,1.932326667,2.866604444
31-01-15 12:45,1.989142222,3.916341111,3.160536667,3.417581111,2.851171111
31-01-15 13:00,1.238845556,1.717934444,1.363033333,2.752348889,2.862558889
31-01-15 13:15,1.803223333,0.972276667,2.344225556,2.678586667,0.677827778
31-01-15 13:30,1.496113333,3.89228,1.952741111,2.706272222,2.546795556
31-01-15 13:45,1.979513333,3.933113333,2.024027778,1.566592222,2.791116667
31-01-15 14:00,1.067954444,3.388894444,1.956527778,2.439271111,2.971613333
31-01-15 14:15,1.913466667,2.972365556,2.278011111,3.443592222,1.862251111
31-01-15 14:30,1.172562222,3.090681111,1.67002,1.264723333,1.275331111
31-01-15 14:45,2.004411111,1.051954444,2.896548889,3.001216667,4.880293333
31-01-15 15:00,1.147554444,2.089581111,3.218147778,2.597386667,3.265754444
31-01-15 15:15,2.072302222,3.929522222,1.144578889,1.200787778,2.815388889
31-01-15 15:30,1.201293333,5.136518889,3.618327778,2.063226667,1.369832222
31-01-15 15:45,1.970948889,3.990547778,3.236906667,3.264296667,2.351546667
31-01-15 16:00,1.175316667,3.799964444,4.800895556,2.005248889,2.904972222
31-01-15 16:15,1.961724444,1.408062222,0.704284444,2.22649,2.895766667
31-01-15 16:30,1.222126667,6.0851,3.113048889,4.465003333,2.891523333
31-01-15 16:45,1.955556667,1.865726667,1.122751111,1.192442222,1.377717778
31-01-15 17:00,1.261208889,1.131661111,3.027607778,3.973343333,6.80336
31-01-15 17:15,2.012988889,3.205631111,1.284248889,0.818054444,7.43292
31-01-15 17:30,1.476941111,1.701514444,2.977451111,3.240177778,7.283797778
31-01-15 17:45,1.844407778,2.819765556,1.431167778,2.402432222,7.431608889
31-01-15 18:00,1.294412222,2.436282222,2.453011111,1.539854444,7.43958
31-01-15 18:15,1.947784444,1.540987778,1.791578889,4.178906667,4.490034444
31-01-15 18:30,1.789,3.20127,0.683151111,1.184448889,5.253174444
31-01-15 18:45,1.470075556,2.450156667,2.744605556,3.590011111,6.217688889
